total_games,100000000
state,p1_wins,p2_wins,draws
111201220,59331,0,0
012101002,46287,32892,0
012101202,29482,29532,0
012101212,39587,39644,0
020221110,39774,0,19823
101022211,0,39435,39706
211120122,0,118817,0
100122010,46319,19785,13326
100122210,19816,19699,19743
200221110,40110,19677,0
210001120,39724,13314,26618
101201002,46217,6598,26240
221100201,39840,0,20000
221101201,59514,0,0
001121200,33371,33101,13239
121121200,0,39783,39545
001212201,39543,19739,0
101212201,59224,0,0
002001121,13058,26156,39546
111201202,59420,0,0
122011021,59383,0,0
210121002,0,59788,0
122221011,158562,0,0
112221000,0,19839,39727
111102220,59858,0,0
002102211,39712,19849,0
020110221,59374,0,0
021110221,79172,0,0
012120120,39633,0,19626
202111000,79365,0,0
201021210,29457,29875,0
200112210,39656,0,19933
100102212,19787,19868,19801
110102212,39975,39489,0
020012011,59658,6624,13368
022012011,49922,9966,0
122012011,59543,0,0
001212211,39499,39623,0
021021100,19868,46011,13303
120012102,49729,10012,0
202101001,19911,45763,13403
202101021,29706,9941,19713
202111021,59333,0,0
001221102,19902,20080,19909
012121200,0,59697,0
002021211,0,59191,0
121211200,39696,0,39673
201000102,79386,52927,0
020110201,59110,6538,13225
120110221,59298,0,0
002110120,52723,13272,13231
002110122,49461,9892,0
112201120,0,0,78906
121202100,39590,19816,0
200211012,49360,9955,0
112200201,39742,19773,0
112221201,0,119280,0
002211100,26266,13167,39778
002211120,19775,0,39529
010202011,39704,39627,0
010222011,0,59815,0
010220112,0,39920,19905
021202111,59728,0,0
110020120,59851,6676,13367
201102210,19828,0,39821
211000122,39980,19686,0
210012211,59390,0,0
100121202,0,39741,20013
010002120,87827,17587,26547
010102120,46226,6470,26496
210102120,19828,0,40044
211122120,0,0,159120
012012021,39447,0,19752
112012021,59762,0,0
001122012,39528,19749,0
111012220,59627,0,0
112002210,29732,29547,0
102121102,59705,0,0
121102020,49562,9729,0
010102210,46176,19681,13204
101000212,39498,0,39787
121000212,0,0,59432
201200112,39458,20115,0
201210112,59702,0,0
020011012,46323,6534,26363
220011012,49395,9763,0
100212001,79133,0,0
202100121,0,19715,39677
020002011,96858,8763,26425
110221000,39909,13197,26160
110221200,39979,19763,0
110022001,33118,46425,0
110222001,0,59686,0
210101202,29718,29567,0
122000112,29666,10002,19694
220112010,19652,19999,19778
222112110,0,119373,0
110021200,33181,46251,0
012122010,20074,39460,0
121002010,39632,13193,26341
121100020,33096,46105,0
022101120,40052,19690,0
122101120,59690,0,0
211201021,59407,0,0
102000021,97326,22273,13290
022101010,33223,46116,0
120010200,96504,8923,26517
120010210,53235,0,26570
122002110,49182,9862,0
212000211,29327,29777,0
211200021,49811,10087,0
210021102,0,59660,0
011020200,88509,30958,13260
111020221,59277,0,0
102210120,39723,0,20008
102211120,39659,0,40278
202010121,0,19686,39820
220101102,29636,29760,0
221101102,39841,39427,0
212101201,39768,39714,0
112002120,50029,9871,0
112102120,59345,0,0
211220010,0,59337,0
200001112,26366,52464,0
200021112,0,59009,0
211012200,29635,10005,19593
000202110,90441,41424,0
012212011,59341,0,0
102011200,73103,6604,0
200001121,32907,19913,26369
220001121,29871,29886,0
001212001,66447,13251,0
201212001,40329,19882,0
021000121,46177,33470,0
002112010,33421,46236,0
100110202,19816,46387,13286
100110222,0,59044,0
200121021,29705,9840,19629
210121021,39704,0,39607
020211112,39752,0,39391
201100021,46661,6651,26453
002010012,76968,41859,13264
002010112,19721,46421,13362
202120111,59443,0,0
122021001,19785,39516,0
122021011,39594,39585,0
121000021,46116,33365,0
020010012,71050,22119,39539
110201022,29731,9985,19840
112000201,39443,39361,0
100200211,52948,26547,0
112210021,59949,0,0
021101220,39554,19979,0
202111120,59848,0,0
120210120,59901,0,0
120211120,79622,0,0
112100220,19627,39571,0
111021202,59976,0,0
100011202,33033,33010,13311
100101222,0,59281,0
202112101,0,39685,39626
121212010,79913,0,0
201102021,19935,0,39572
201102121,39806,0,39922
102112201,59324,0,0
000211012,46200,6580,26445
011210022,49587,9998,0
201011002,59587,19632,0
012111202,59180,0,0
112010022,0,39960,19859
100001122,59617,6716,13315
000012102,88401,43751,0
211200010,19706,59154,0
211200012,29556,29876,0
022011211,39518,40139,0
210110002,66196,13187,0
221110000,65987,0,13274
201120012,0,59747,0
001102212,39763,0,19702
101102212,39648,0,39360
022011021,49536,10018,0
120201120,39808,19985,0
200200011,79181,52733,0
020100112,46374,33006,0
020102112,49482,9937,0
020101120,40004,39660,0
020121120,0,59359,0
102011202,49558,9981,0
010211122,39803,0,39296
002121102,40286,20010,0
110210122,39828,0,39504
110100220,32993,46242,0
120012112,39657,39555,0
201211000,46161,32928,0
200021110,33342,46512,0
021021000,59351,46154,26463
021021102,0,39476,20010
121021102,0,39736,40100
210100120,26208,13495,39778
221200101,59374,0,0
211022010,0,39398,19880
201022110,29800,29790,0
002112210,49949,10040,0
120100201,39766,26500,13201
120102201,39541,0,19771
200000211,35153,70614,26401
110200221,59465,0,0
110201221,78700,0,0
110002020,114128,17554,0
001120212,19783,19577,19744
100112221,59560,0,0
110020012,33451,33070,13327
012011122,39704,0,39745
212011122,158970,0,0
022001112,19962,19744,19900
022011112,0,39591,39744
001020102,49091,70066,13124
111122002,59140,0,0
210012121,39723,0,39790
120121000,19801,46292,13121
101022021,29874,29719,0
201211020,49344,9854,0
201211021,59237,0,0
100201221,59684,0,0
020221011,59332,0,0
021221011,59381,0,0
120100102,78839,0,0
100201212,39988,0,19493
001021102,13354,52974,13348
002102112,0,59496,0
001021212,19937,19743,19857
221012110,59825,0,0
020201011,66174,13184,0
021200010,88646,17647,26057
021200110,59494,6608,13159
221011000,72672,6664,0
200210011,39782,39580,0
220211011,0,79225,0
010010122,52552,13257,13173
210010122,59229,0,0
211010122,59483,0,0
120001201,59084,19722,0
010211202,29830,29699,0
202011001,19593,46272,13423
020211102,39735,0,19866
120100221,39448,19644,0
010102002,65760,66154,0
120102211,39583,0,39426
100221201,39892,19997,0
111022102,59559,0,0
012011200,65939,13234,0
210201000,61665,57640,13202
002010120,74955,17696,39504
220100110,33250,45842,0
221001100,59440,19803,0
102200101,59440,6734,13208
120202101,49347,9923,0
200212011,49540,9750,0
021201121,59455,0,0
001221211,60001,0,0
120200110,46754,6499,26680
221002110,59540,0,0
220211010,20139,39634,0
002212101,59726,0,0
102212101,59281,0,0
011120122,39708,39640,0
201201102,40068,19876,0
212102110,39440,39484,0
221111002,59492,0,0
110221020,40012,0,19928
210202101,49938,9859,0
210202111,59587,0,0
121201000,45948,6578,26040
221100100,52534,26623,0
221102100,59447,0,0
100120212,19828,19828,19966
210201201,0,60135,0
210210102,59578,0,0
211210102,59547,0,0
212011120,39546,0,39765
002120211,0,59726,0
200112102,39969,19846,0
201112102,59429,0,0
211000210,19759,46160,13343
211002210,29856,9935,19879
211102210,39608,0,39669
202211101,0,39782,39624
202211121,0,0,158617
222110100,0,59420,0
120010201,79099,0,0
000112021,52707,0,26651
000202111,79152,0,0
020112100,59786,20180,0
121220001,29743,29819,0
210101022,29819,29548,0
210010102,72399,6591,0
212010102,49859,9790,0
120001212,19807,0,39630
121102200,19790,0,39549
021021010,39552,13043,26357
200210112,59678,0,0
210210112,59281,0,0
221002101,59829,0,0
221012101,60216,0,0
010021122,39593,19658,0
110001220,32799,46400,0
001202121,39703,19628,0
201210021,49469,10090,0
112012210,59758,0,0
001021210,45862,19927,13257
120112012,0,39804,39588
200120101,33157,19746,26726
200122101,39741,0,20112
110002012,39567,39629,0
222100101,0,59405,0
121020201,29869,9865,19888
020112201,39686,0,19946
120211000,52959,0,26476
120211200,39909,0,20093
100222011,0,59932,0
112021200,0,59302,0
211002010,33043,33107,13058
211022110,0,79304,0
001012221,39761,0,19860
112102020,49238,9905,0
201121002,0,59414,0
112101220,0,79539,0
221000110,65901,13130,0
221200110,59395,0,0
210001021,46312,6693,26546
001020211,33284,19819,26719
201010021,59336,6647,13335
011212020,59494,0,0
011021122,39351,39834,0
102010012,33067,33108,13232
201102102,39475,20041,0
110002122,49870,9985,0
210010012,79489,0,0
011200002,101019,31076,0
011210002,66106,13238,0
011212002,59370,0,0
120021201,29910,29618,0
211120120,0,39635,39657
021212001,59548,0,0
201201210,0,59273,0
020111200,79265,0,0
221000101,72563,6553,0
221020101,49532,9941,0
210011020,46406,19972,13207
010011222,0,59505,0
112020102,29911,9881,19886
222011010,0,59240,0
022110102,39934,19743,0
102201100,26643,0,52936
102221100,19920,0,39902
022210110,29828,9773,19863
010000221,97428,21708,13114
110210221,59702,0,0
002011021,58969,6637,13272
212121001,0,39520,40277
001112002,52750,13169,13236
210001201,33093,46299,0
111022021,59552,0,0
022110210,49886,9837,0
022111210,59634,0,0
102020112,29639,9844,19737
221101200,59741,0,0
121200201,59623,0,0
210000210,59227,59503,13196
221000100,110402,22239,0
100021120,33141,33024,13156
001112122,59265,0,0
211212000,50005,9914,0
110002120,66147,13196,0
201010201,20014,33039,26830
122011201,59530,0,0
022201111,59630,0,0
012110202,39644,19926,0
012110212,59584,0,0
211012210,59845,0,0
000221001,96878,21820,13220
101022112,39432,39556,0
111020020,79427,0,0
121010020,66140,13223,0
122100100,79507,0,0
210021120,19963,19975,19925
212000011,59154,19904,0
002112012,0,59067,0
210201001,32669,33362,13216
120212110,79658,0,0
021201210,29810,10018,19959
021211210,0,40079,39155
122012010,40136,20017,0
201101220,49556,10069,0
010222101,0,59270,0
212210110,59660,0,0
020112102,49957,9963,0
021210121,59538,0,0
011222121,0,119318,0
012201012,39614,0,19961
102201102,0,0,59704
002121210,0,59396,0
100202110,32826,46487,0
210202110,49406,9908,0
211202110,39791,39492,0
211222110,0,118689,0
112100212,0,79126,0
101012022,49732,9970,0
122001010,52947,13491,13215
122011012,39701,0,39354
021102021,39307,19827,0
122102010,50203,9811,0
211221012,0,119382,0
211202001,19796,39585,0
211212001,39990,39845,0
012120102,29624,29810,0
112120102,59777,0,0
012200211,30130,30006,0
012221101,39607,0,39204
021011122,59500,0,0
200120211,19840,19711,19436
221020111,59400,0,0
211020010,0,66489,13109
201121200,39689,19984,0
001022211,0,19462,40054
020021121,0,59903,0
221211000,49344,9788,0
022012111,59673,0,0
021212011,79923,0,0
101202010,46884,33238,0
000121021,19661,46182,13132
121020102,29997,9938,19949
202012110,39581,19810,0
212012110,59137,0,0
210000211,19576,46565,13320
201021211,59121,0,0
011122012,39559,39418,0
211010022,39708,19772,0
210011212,59524,0,0
020211001,59506,19995,0
110022021,49945,9882,0
210122110,39937,39562,0
011022120,29834,9814,19986
011122120,39446,0,39909
221100120,39655,19683,0
221110120,59379,0,0
021021210,39688,0,19898
200001210,53032,79524,0
200011210,39814,39694,0
101211202,0,39619,39515
111220201,59932,0,0
001210221,49232,10020,0
020200011,114471,17403,0
020210011,59294,19987,0
020210211,39660,19811,0
101102202,29760,9711,19742
120101200,33424,33036,13146
020111212,59757,0,0
211020210,0,39931,19672
120112201,59484,0,0
220210101,49577,9951,0
020221111,59658,0,0
211201102,39761,39563,0
102021120,29422,9994,19810
021120210,19813,0,39792
121000201,59454,6521,13248
102120012,29740,29628,0
021202011,50106,9832,0
111000220,79319,0,0
020111221,59730,0,0
112000221,39478,19518,0
112001221,39774,39265,0
011202100,45996,32755,0
000022011,59398,46110,26704
000022111,79038,0,0
010021012,13188,53039,13095
210021012,0,59517,0
211200102,39908,19811,0
102011221,59439,0,0
020221101,49709,9985,0
120011220,49358,9903,0
100210201,79348,0,0
120221101,39560,39876,0
220112011,0,39588,39767
012112021,39743,0,39471
210201102,39886,19868,0
011120220,49262,9988,0
220110010,33397,33054,13218
200122110,40029,19519,0
200122111,59498,0,0
101020012,46324,6555,26459
120022011,29972,9805,19972
120122011,39984,0,39622
020122110,59486,0,0
011100220,33178,33319,13207
211100220,19985,19974,19705
001002211,13156,26185,39663
200001211,20044,59924,0
111012202,60406,0,0
011002120,59398,6450,13209
211002120,39507,0,19720
202101210,29939,29894,0
221201110,79390,0,0
002011212,59417,0,0
001112022,39568,19827,0
011022121,0,39704,39750
011120200,46167,19802,13339
001212121,59515,0,0
020020101,79258,52790,0
112010122,0,39899,39740
012021102,19804,19847,19874
012121102,39754,39782,0
202121110,0,79430,0
202011121,0,39196,39650
122211001,59471,0,0
112012020,39858,19791,0
221010201,29689,9976,19752
012012211,59828,0,0
001112202,19665,19622,20057
011220211,0,79968,0
211220211,0,119612,0
020121012,19751,19870,20008
210111220,59416,0,0
110020210,33223,45771,0
012121012,0,79258,0
020212011,59528,0,0
020102011,46658,6617,26481
200120001,61399,30679,39753
000120211,13132,39661,26372
212012001,39436,0,19713
010112020,26647,26446,26442
212201010,49338,9845,0
012122011,39688,39677,0
112002201,39709,19891,0
101112022,39655,39525,0
220102101,49912,9944,0
220201110,49527,9822,0
012100212,29772,29738,0
020122111,59828,0,0
012110022,29871,29760,0
020112120,60120,0,0
021121020,0,59099,0
202121001,0,39665,20096
200210101,59602,6628,13252
102102121,59685,0,0
101222001,0,59415,0
012021210,0,59487,0
122020011,39477,19709,0
210002101,46625,6476,26406
022110100,39647,39740,0
022112100,29762,30228,0
001010221,59598,6662,13279
021121000,19724,46080,13266
211201120,79802,0,0
120002010,88104,17489,26578
120002011,59440,6455,13288
122002011,59096,0,0
221101002,39808,19593,0
212011200,49727,9939,0
102210012,29542,9843,19735
220011211,0,79230,0
212100121,0,0,79358
021011020,72505,6581,0
211000120,53471,13203,13237
122112012,0,119487,0
022100112,29459,29870,0
200210110,72867,6726,0
012100201,39822,39597,0
012120121,39601,0,39636
220012111,59505,0,0
001102210,26366,0,52862
001122210,19980,0,39483
210120121,0,0,79623
202021110,30016,29500,0
210101020,46456,20005,13163
120220101,29619,29580,0
120122010,39157,0,19794
110120002,53398,26502,0
210120001,26142,13439,39988
211200120,60189,0,0
211200201,0,59604,0
221102101,79523,0,0
002012011,72691,6592,0
111200221,59687,0,0
200110120,59666,6604,13157
201110122,59752,0,0
101210221,59381,0,0
120201121,40051,39110,0
001222011,0,59538,0
102001122,39756,0,19755
221012001,40303,0,19823
212111020,59382,0,0
210112102,39955,39743,0
101020212,39594,0,19962
112101202,0,78864,0
012210211,59681,0,0
120211020,59838,0,0
200212101,59172,0,0
111102202,59291,0,0
120111220,59436,0,0
120102012,29581,9887,19878
020012211,40000,0,19604
021012211,39489,0,39588
020211000,83211,22249,26396
001122211,0,0,79546
102012210,49606,10012,0
022121010,19767,39703,0
001021122,19876,39751,0
021102121,39471,39718,0
211010020,39904,26412,13130
210010221,19620,20026,19789
121200012,20022,0,40085
110201200,59968,19497,0
102021100,46248,6588,26676
120012012,19783,19933,19787
001022011,19695,32974,26570
021022011,29656,9917,19789
101210200,59555,6738,13344
121210102,59509,0,0
112020021,19803,19876,19643
201002121,40075,0,19895
110200102,32827,19563,26231
110200122,39634,0,19654
210101002,33000,46111,0
112210020,39713,0,19809
110002212,49741,9755,0
201120100,13238,52769,13040
201120102,0,59540,0
221120121,0,118585,0
021211102,59395,0,0
211210020,39847,19944,0
211210021,39821,40193,0
202121010,0,59856,0
200120121,0,19767,39665
001112220,19887,19555,19764
212010112,59516,0,0
212211001,0,39881,39703
022021011,29871,29794,0
001201210,33294,32549,13469
102121120,59179,0,0
011001202,19991,59513,0
221110201,39690,0,39841
001122120,29688,9932,19926
211210002,49477,10012,0
211210012,59366,0,0
121000012,26604,0,52767
220210111,59260,0,0
122021121,0,119281,0
011220102,29980,30153,0
102022101,49730,9907,0
201121120,0,79668,0
212012100,29496,9867,19727
211020211,0,40052,39777
122211000,39769,0,19909
021002121,39625,19899,0
102212100,39937,19661,0
200201011,39530,39829,0
002121010,13157,66339,0
000212101,79666,0,0
011002122,59695,0,0
011210221,39649,39886,0
202011021,29537,9870,20045
210102102,19660,39632,0
220001101,39608,39826,0
011112022,39779,39480,0
221112010,39715,0,39643
202001121,0,19489,39522
100200201,110923,21968,0
021120001,33055,33110,13274
221120101,39776,39720,0
122011002,39791,0,19913
022011012,29445,9850,19816
010221012,19543,20190,19593
122010012,19800,19947,19842
101212200,59147,0,0
122100201,39766,20024,0
201101002,33300,46145,0
120212100,59433,0,0
122001112,39555,0,39768
201112002,59510,0,0
012120021,19915,20031,19827
110210212,59587,0,0
212201001,19926,19877,19987
102002112,0,59385,0
120111202,59334,0,0
002012112,0,59364,0
221120110,39590,39372,0
200211021,29609,9805,19970
102100210,26388,53073,0
210110202,48960,9844,0
122001021,39661,19648,0
212101002,39836,19769,0
202011012,49361,9853,0
212000110,59250,19622,0
101121022,0,79340,0
010102102,33128,46285,0
201010221,30086,9893,20172
201011221,59579,0,0
100102020,114840,17431,0
011122002,39391,19640,0
220110201,29957,9768,19803
002110012,39788,39345,0
002120101,52801,13408,13248
122120110,59372,0,0
100011220,46344,32920,0
010210122,39808,0,19737
021001212,19978,0,39338
011102002,59340,19894,0
000201121,46529,6479,26478
201100102,39301,39964,0
010112022,20204,39602,0
201020211,29499,10021,19911
122112100,59656,0,0
010201200,66365,65959,0
200011021,52542,13407,13300
110201220,49153,9834,0
011200221,49812,10111,0
020201121,49645,9678,0
120011212,39371,0,39848
002011120,46156,6631,26290
121020012,20046,0,39550
122100112,59267,0,0
102201012,19962,0,39605
102211012,40171,0,39310
012102001,52892,13478,13219
012102021,39849,0,19775
002201121,19845,0,39570
111201022,59286,0,0
120121200,0,39829,19639
021120010,39470,13046,26548
110212201,59294,0,0
121100220,19786,39609,0
021221010,39311,0,19783
202111012,59678,0,0
102201120,19836,0,39368
020122101,49873,9923,0
220201011,39952,19757,0
102102211,39498,39831,0
010010221,52738,13016,13109
200211210,0,59547,0
201210121,59151,0,0
021001210,46288,6738,26237
121201210,39898,0,40081
220111210,59564,0,0
220011121,39389,39942,0
120021021,0,59534,0
020010211,39699,26493,13087
212010010,79471,0,0
110221002,39557,0,19772
201120021,29765,9894,19703
010012221,39597,0,19883
021121201,59382,0,0
002100121,33227,19700,26446
221211010,39900,39415,0
021102201,19727,0,39869
121201002,19900,0,39166
012011202,49327,9742,0
002122101,59757,0,0
102110020,66088,13242,0
121201200,39654,0,19701
200211112,79418,0,0
021022111,59338,0,0
101012200,59567,6614,13180
022110120,49383,9866,0
202011120,29815,9899,19801
112021020,19833,19960,19871
110012122,39780,39552,0
011102202,49813,9945,0
011102212,78878,0,0
211202010,29687,29598,0
211202011,0,78734,0
011210202,39739,19838,0
210100210,39808,26242,13292
212002110,49306,9737,0
212002111,59693,0,0
220100112,20102,39176,0
110102220,49614,9968,0
022102111,59753,0,0
000122101,59931,6642,13381
102010122,29627,9908,19877
212120001,19912,19888,20051
000212121,59889,0,0
011201212,39330,39532,0
201100122,39808,20074,0
111202120,59527,0,0
011212102,59075,0,0
102112020,49494,10068,0
112112020,39708,39805,0
210102210,39670,0,19967
202012111,59409,0,0
021020112,19774,19711,19582
111002200,79438,0,0
211021020,39924,19815,0
202112001,19847,19980,19908
221001012,39230,19873,0
022021111,59488,0,0
122000110,59357,6562,13134
012102102,0,59406,0
020211021,59716,0,0
221011012,79320,0,0
102201112,0,0,79743
002112021,39823,0,19921
011222100,0,59339,0
111120202,59622,0,0
121020112,40102,0,39604
100120120,78959,0,0
220201111,59437,0,0
010210201,46253,33249,0
122000011,66202,13476,0
221120100,19895,39722,0
021002211,19803,0,39874
010021221,39873,19870,0
221020110,39590,19700,0
220011120,49191,9921,0
010202211,30039,29814,0
221110200,39713,0,19835
000112122,49631,10096,0
010112122,39625,39870,0
010210221,39574,19806,0
120120201,0,39810,19680
210122011,39587,0,39801
001122121,0,39510,39821
202001101,19699,32815,26170
202021111,59231,0,0
210120021,19961,0,39921
200210121,39724,0,19945
021212010,59642,0,0
002011012,58974,6521,13236
102210121,59793,0,0
011012122,59282,0,0
022021101,29893,29808,0
001221210,49808,9728,0
101202201,49520,9913,0
201212101,59778,0,0
010012122,39287,19803,0
221110002,58991,0,0
210202011,39585,19752,0
211200210,0,59356,0
102110122,59254,0,0
122102001,59519,0,0
222010110,0,59631,0
212110012,59350,0,0
012121002,19896,39798,0
020122011,39961,0,19815
120021102,29918,9890,19871
120102112,59338,0,0
012010122,19759,19969,20117
112001220,20317,39598,0
100201122,39727,0,19986
111120220,59721,0,0
001220211,30210,29816,0
010212201,49277,9888,0
201211200,0,59943,0
212100012,29657,29602,0
