total_games,1000000
state,p1_wins,p2_wins,draws
122011201,622,0,0
021002101,607,174,0
011200020,1097,185,0
011210020,541,208,0
211210020,414,205,0
211211220,0,1153,0
220101001,382,400,0
220101021,415,194,0
002000112,357,683,257
002100112,207,582,0
022100112,311,281,0
022110112,0,788,0
100120210,142,365,245
102121212,0,1206,0
011212200,452,105,0
011212210,603,0,0
110022021,498,96,0
002111002,833,0,0
110201220,498,78,0
021111220,619,0,0
002011210,620,126,0
202011210,368,194,0
000101212,406,274,127
110001022,307,329,129
112001022,202,207,201
112101022,384,402,0
110102122,580,0,0
122021001,208,393,0
200100211,256,269,240
010021210,137,660,0
010221210,195,368,0
011221210,383,407,0
021000201,901,75,264
021100221,529,84,0
021101221,656,0,0
101222121,0,1178,0
011021202,298,290,0
111021202,585,0,0
002211120,185,0,393
112020000,305,779,262
112020102,274,108,177
110022010,213,574,0
110022210,285,268,0
110122210,380,370,0
110122212,1560,0,0
120022111,614,0,0
021021120,0,644,0
200100201,682,216,403
201102201,0,0,594
201102211,0,0,754
001122100,458,200,154
001220100,495,641,121
201121020,288,329,0
002221110,395,0,216
002221111,574,0,0
010001202,540,783,0
110001202,330,443,0
100110202,203,438,143
220210011,314,268,0
220210101,512,104,0
220210111,610,0,0
011220021,523,106,0
111220021,628,0,0
102211020,353,0,189
112211220,1554,0,0
200101122,377,207,0
101000022,903,423,0
101001022,351,428,0
011201212,394,364,0
020210011,642,184,0
020210211,431,157,0
120210211,575,0,0
101221000,584,69,148
212010100,475,77,266
100202001,895,451,0
110202001,449,346,0
112101202,0,803,0
211020121,365,0,377
120212110,828,0,0
020100112,438,325,0
112100022,263,325,0
022001011,339,493,0
110220112,0,440,400
112012021,577,0,0
100201122,406,0,196
200121120,0,398,196
210100221,425,0,219
210101221,830,0,0
100210200,1154,91,144
120210210,378,0,202
120211210,365,0,384
102011221,573,0,0
020211102,371,0,241
001210201,455,335,0
021210201,497,103,0
221000011,572,67,114
221200011,496,107,0
201211200,0,578,0
121000212,0,0,599
121001212,0,0,825
121201212,0,0,1558
110211022,0,388,426
001200112,420,248,122
020110012,469,214,116
010110202,434,427,0
010112202,315,317,0
111002002,801,0,0
022110102,375,206,0
222110112,0,1141,0
002200111,774,0,0
011012002,758,62,0
011012202,503,87,0
011012212,611,0,0
120200010,845,83,382
120201010,353,0,416
120201012,0,0,618
121201012,0,0,775
212021011,355,396,0
120211102,366,0,423
200121201,373,201,0
220010001,693,525,155
002201211,199,419,0
002211211,418,402,0
010211022,207,198,184
002201001,704,337,266
002201101,446,45,278
022201101,518,103,0
012200121,177,0,419
100212000,1220,88,0
101211022,381,344,0
010102120,451,70,250
011122120,387,0,381
011210122,580,0,0
200011020,1018,165,106
012011220,523,103,0
210000210,583,625,136
211000210,179,458,135
211000212,297,285,0
010012210,760,0,0
121220010,197,211,204
010210120,508,0,266
010212120,615,0,0
100112122,594,0,0
120001002,626,172,494
121001202,0,210,386
121101202,0,387,400
120221010,377,0,201
102010210,704,62,0
112010212,636,0,0
010221001,462,201,142
010221021,425,0,197
010221121,415,0,381
001022010,499,621,236
011022010,181,479,140
022112211,1674,0,0
120002211,379,0,203
020001211,458,328,0
210001120,415,122,272
001100212,423,138,297
001120212,214,199,191
200001121,348,176,241
200201121,401,0,170
022110000,908,425,0
022110001,468,309,0
222110001,0,581,0
010100200,1835,1747,384
210100200,665,354,247
211102200,208,0,404
000121102,315,477,0
000121122,275,314,0
010121122,384,415,0
210121122,0,1208,0
102022011,270,280,0
200001112,287,511,0
200201112,404,179,0
200221110,389,189,0
012101020,476,184,113
012101022,507,103,0
012111022,601,0,0
102121012,383,414,0
120220110,296,104,187
120221110,404,0,368
100100022,777,524,0
100101022,409,415,0
100101222,0,598,0
101020002,934,186,263
011200120,698,57,0
011200122,579,0,0
222011010,0,630,0
201102210,196,0,367
211102210,406,0,406
121220001,308,315,0
121221001,562,0,0
012111220,609,0,0
021021100,217,529,124
200112112,407,403,0
202021110,316,300,0
020102110,693,115,0
020102112,469,110,0
212100201,428,196,0
020210010,882,215,266
120210010,551,0,266
011000202,759,570,0
101202112,437,381,0
101222112,0,1181,0
100010220,885,430,0
101010220,452,304,0
101010222,0,548,0
022211110,0,361,404
011002212,607,0,0
212001100,404,143,256
212001102,391,220,0
020021110,477,206,120
020221110,419,0,189
002211001,406,250,158
002211201,445,186,0
012211201,399,394,0
021201000,945,86,275
021201001,732,0,0
021201102,388,0,161
101022121,0,798,0
021121200,277,108,235
021121210,393,0,408
112010202,316,325,0
112011202,420,389,0
112011222,0,1191,0
221010100,779,0,0
210200010,806,558,0
110201212,830,0,0
221100201,406,0,224
002111122,594,0,0
121211200,405,0,419
210101020,488,194,131
210101220,486,94,0
221002111,579,0,0
120101002,548,136,125
020112120,614,0,0
021112120,605,0,0
010102021,420,0,410
010101022,336,429,0
010121022,200,381,0
211001022,212,377,0
211001122,386,391,0
020100211,305,253,246
020102211,213,0,366
001012120,784,0,0
021102100,725,65,0
121102102,602,0,0
100012201,731,0,0
221102100,584,0,0
221102101,787,0,0
020011120,713,56,0
021020211,391,0,187
210212100,580,0,0
100102021,689,66,0
120102021,497,99,0
020211100,532,129,129
022211100,216,205,180
010221201,286,310,0
010221211,0,753,0
012221211,0,1210,0
101201122,823,0,0
101120020,377,401,0
211012002,622,0,0
211012012,590,0,0
000112122,479,72,0
112000210,355,447,0
112002210,291,290,0
201211102,573,0,0
021210112,589,0,0
112020010,0,631,138
200210101,591,72,120
022112001,349,188,0
110000122,597,72,138
110210122,413,0,385
011221102,374,375,0
212121000,0,399,174
212121100,0,441,390
101201202,278,81,186
111201202,584,0,0
121220110,0,407,426
102221011,400,397,0
202001101,205,326,287
220011012,475,107,0
220111012,585,0,0
212200101,373,0,201
212210101,371,0,374
210021000,431,768,110
210021010,132,645,0
210021210,0,596,0
102201112,0,0,809
121210210,381,0,397
110220102,292,108,217
110221102,402,0,383
121010002,424,119,282
121210002,406,0,193
221120110,368,397,0
221122110,1577,0,0
101120002,533,129,134
101120202,307,123,204
101121202,0,407,387
011112202,397,372,0
110102212,379,399,0
220102101,481,87,0
012120210,0,547,0
202010100,513,565,266
212210100,403,0,206
010201201,346,425,0
010201221,475,106,0
121010202,0,195,402
121011202,0,396,388
101012212,388,0,398
100021102,490,72,244
120221112,0,0,1573
102022111,617,0,0
120020101,441,406,0
102200100,568,222,552
200011122,635,0,0
201011122,576,0,0
120122001,285,120,199
112210201,585,0,0
021121122,0,1172,0
101002221,615,0,0
012102210,300,303,0
112102210,0,791,0
012201010,485,211,150
012201012,418,0,204
012211012,623,0,0
121200010,381,132,263
202100011,308,473,0
021110002,613,67,129
100001202,450,577,258
101001202,187,334,255
101021202,294,95,203
020001121,314,425,0
020211121,751,0,0
202110121,0,401,397
122110200,596,0,0
120120100,800,0,0
102110202,319,273,0
102111202,636,0,0
121022101,0,800,0
212102100,185,182,208
212102101,375,0,419
102201010,402,136,294
102201210,460,182,0
102201211,416,353,0
102221211,0,1118,0
201021001,775,0,0
220112110,399,378,0
200101021,553,124,140
200121021,315,114,224
201121021,618,0,0
000111220,803,0,0
210122010,209,217,199
210122011,385,0,419
022121101,0,838,0
012002001,995,245,155
012012001,642,0,152
212112001,370,0,416
102120021,280,315,0
102120121,578,0,0
220010101,474,315,0
220010121,416,196,0
220011121,373,376,0
201110022,479,93,0
211110022,383,380,0
010022001,486,539,271
102122101,593,0,0
012102201,379,199,0
002012010,942,415,0
002110201,742,53,0
112020012,0,405,202
112122012,0,1155,0
201001012,276,509,0
112001002,271,244,253
112021002,179,219,198
102021012,208,185,225
101021020,384,425,0
110022001,341,460,0
121001200,363,197,258
101000202,608,320,399
101100202,206,354,287
021210210,216,191,197
120201120,366,210,0
010212010,803,0,0
021210000,1124,96,142
021211000,583,73,133
122011002,440,0,191
200011120,582,63,133
220011120,479,94,0
220111120,601,0,0
102012102,0,572,0
200112120,390,0,188
201112120,596,0,0
100120120,825,0,0
110120212,402,405,0
020110212,399,0,184
211000020,711,335,261
012002121,377,0,237
201121210,400,350,0
201121212,0,1102,0
120012010,489,144,128
120012012,192,227,206
120112012,0,407,389
011200102,560,206,0
211221102,0,1228,0
020101002,921,320,134
001202010,756,544,0
212120110,411,386,0
210212011,590,0,0
201002011,338,181,259
221002011,393,0,190
221012011,446,0,411
200200101,1078,81,134
202201101,304,91,201
021012021,561,0,0
011001222,0,565,0
002121010,128,666,0
210002112,276,259,0
211002112,377,373,0
010211200,332,464,0
201021000,684,666,0
012021010,126,561,123
012021210,0,650,0
111022102,622,0,0
210011122,761,0,0
221001121,624,0,0
110200221,580,0,0
110210221,533,0,0
102100021,566,197,0
122112012,0,1242,0
202100001,482,565,248
212102001,413,0,190
212102011,801,0,0
210122100,211,197,196
200101200,960,341,0
102120012,286,333,0
102211210,849,0,0
002211021,376,0,218
002211121,375,0,409
121122010,408,0,397
010002102,654,637,0
111202102,573,0,0
120221001,486,105,0
202102101,297,94,181
021112000,519,0,302
021112012,379,0,406
102201121,405,0,390
101212021,575,0,0
101102221,785,0,0
022120110,496,96,0
002121001,0,683,136
002121201,0,576,0
122120001,298,328,0
200020101,857,177,236
200020111,748,0,0
212001012,395,188,0
010022100,495,635,123
010022112,0,618,0
100120201,118,537,108
120121201,0,818,0
011010220,210,481,115
011012220,294,82,201
221101021,620,0,0
021202011,527,104,0
200121100,0,697,136
021100021,466,344,0
001011220,402,394,0
021011221,548,0,0
221000100,1093,191,0
121201020,486,108,0
112011220,414,397,0
120101202,307,99,191
112002012,0,579,0
100112020,602,175,0
012120001,272,426,151
020121102,259,305,0
020122110,621,0,0
110212002,512,100,0
210011022,483,115,0
211011022,404,393,0
110010022,204,495,143
120112120,596,0,0
212120101,390,0,385
212001121,0,0,827
001212010,673,81,0
201212010,441,102,0
201212011,387,402,0
011020212,387,204,0
111020212,584,0,0
012001122,406,0,228
211120002,0,589,0
020101102,486,289,0
202201111,541,0,0
210101200,457,320,0
010102012,315,470,0
011201002,429,352,0
121112200,369,0,377
112200210,403,185,0
212211201,0,1188,0
221210110,584,0,0
100202101,466,353,0
102202101,472,108,0
111210220,611,0,0
121212010,801,0,0
211020012,0,583,0
110120002,536,269,0
111120202,611,0,0
212112102,0,1221,0
010020201,506,692,126
010021201,342,493,0
011221201,593,0,0
121212100,581,0,0
201102112,383,413,0
010012120,562,139,128
222011100,0,610,0
202101001,208,448,133
110202010,397,378,0
010102102,319,439,0
212101012,413,363,0
201102120,384,0,192
110220021,336,88,214
012100002,533,796,0
102101212,404,400,0
001210002,980,189,119
120200011,708,71,0
122200011,609,0,0
000201121,473,69,244
000121201,317,459,0
011100022,346,455,0
211100022,203,402,0
012012000,858,332,140
220121001,301,295,0
020200110,984,83,260
210202111,654,0,0
101200221,617,0,0
111200221,619,0,0
210102010,461,193,132
010101222,0,589,0
011120122,396,372,0
012210121,377,0,406
121020201,296,106,204
121120201,0,399,383
121120221,0,1181,0
210000102,678,641,0
210010102,727,77,0
211010122,584,0,0
211021000,328,477,0
211021002,0,626,0
002121021,0,442,199
100001122,569,69,117
002100121,306,189,263
202100121,0,183,399
001112220,201,179,206
001220011,356,413,0
201120010,256,401,117
201120210,188,185,177
100022110,402,402,0
100022112,302,311,0
112022112,0,1139,0
011202100,469,333,0
000102112,325,484,0
002102112,0,587,0
120121102,540,0,0
020000121,763,545,0
120020121,0,624,0
211020001,353,199,238
102101202,338,296,0
020121211,415,378,0
001100221,593,60,136
001102221,421,0,176
211000102,399,396,0
211210102,603,0,0
220011211,0,782,0
121020120,0,589,0
020112112,382,435,0
101120022,378,204,0
212110002,479,107,0
010220211,0,582,0
210221211,0,1142,0
000121212,0,386,192
001121212,0,392,412
012102102,0,589,0
210001122,388,202,0
210101122,418,377,0
022010121,407,199,0
210021012,0,542,0
002110102,399,438,0
210201021,285,101,221
211201021,587,0,0
001020211,323,211,266
012112201,799,0,0
220210110,483,104,0
010002210,864,326,137
110012212,609,0,0
102011002,468,60,259
020201112,184,0,394
110010220,445,332,0
112010220,404,188,0
112102000,334,463,0
112122000,301,317,0
112122001,416,425,0
122010120,569,0,0
122010121,586,0,0
210010210,842,0,0
112012210,599,0,0
221011200,452,108,0
012101122,772,0,0
110020210,335,465,0
220021110,314,291,0
101202102,480,84,0
001112022,400,201,0
101112022,440,399,0
020200101,1173,182,0
102102210,183,399,0
012100012,208,599,0
202101021,296,103,202
202101121,0,387,386
001210021,758,60,0
001210221,497,100,0
011210221,415,388,0
101002102,699,61,0
101022102,483,122,0
101022112,404,430,0
021211201,622,0,0
002102110,381,390,0
022102110,376,170,0
010201021,450,64,266
020211021,632,0,0
021211021,652,0,0
000220011,753,542,0
212010021,217,0,384
020221111,623,0,0
001212001,651,126,0
201212001,386,186,0
210112120,370,0,374
011220120,502,90,0
211100020,274,266,275
211102120,436,0,375
002101120,534,146,108
002101122,619,0,0
220011001,406,402,0
000220111,785,0,0
011212012,603,0,0
222211011,0,1193,0
000121021,214,447,144
121021201,582,0,0
111202012,591,0,0
101221002,420,0,201
221101020,551,97,0
221120011,778,0,0
201001102,401,372,0
012100120,451,74,263
011200212,516,98,0
001212210,479,102,0
001212211,370,370,0
001102021,411,136,260
010010122,504,127,136
010012122,392,203,0
120001212,201,0,382
211201000,335,475,0
211221000,306,326,0
211221100,408,450,0
012121221,0,1185,0
100201002,578,84,651
000221112,0,182,370
100221112,0,0,761
210001210,192,612,0
210001212,275,295,0
210101212,426,372,0
001102201,250,0,525
101210002,583,66,133
101210202,267,103,179
122011212,1566,0,0
000112012,345,356,127
010112212,607,0,0
011020221,585,0,0
210101022,315,266,0
201001122,371,173,0
010211122,394,0,400
012122112,0,1182,0
201100212,437,188,0
201110212,815,0,0
221000101,746,63,0
221002101,585,0,0
211221001,637,0,0
020210121,589,0,0
021210121,558,0,0
200121210,203,377,0
012000211,331,457,0
220011010,299,481,0
000201211,334,464,0
121222110,0,1183,0
001210212,273,93,212
100020112,338,204,258
102021112,441,0,412
102221112,0,0,1545
100110220,456,328,0
100110222,0,565,0
012012121,396,0,425
122012100,512,101,0
122012110,409,400,0
001120221,516,87,0
101120221,394,376,0
221110020,632,0,0
221111020,664,0,0
102010201,802,0,0
000122110,601,208,0
212120001,231,183,178
101211220,414,379,0
012000102,500,577,252
111202120,570,0,0
221201011,556,0,0
201120120,0,406,212
022100110,380,388,0
210210120,413,0,211
211210120,616,0,0
021101002,314,324,133
222121101,0,1240,0
120201112,0,0,825
210112200,422,0,184
021202110,520,91,0
202110021,296,105,206
101222100,0,542,0
001201012,263,252,263
012200112,338,93,207
020120211,204,186,204
122121001,0,816,0
210002101,466,66,269
210202101,520,103,0
020111122,611,0,0
112201002,197,0,388
001010202,564,539,248
112221010,0,424,424
112221210,0,1195,0
200210211,0,646,0
012021021,0,203,407
010120122,372,202,0
110021122,829,0,0
010011022,314,334,140
022201011,510,107,0
221010112,608,0,0
212100210,393,190,0
000201112,248,120,382
210210102,652,0,0
211001200,208,599,0
002012112,0,618,0
010120002,472,812,0
210112002,514,92,0
002201121,176,0,385
010210122,362,0,183
021002010,838,80,422
100101202,206,448,138
000121012,143,510,130
221110120,609,0,0
122010210,596,0,0
102221010,205,212,207
102221110,400,0,371
221110002,611,0,0
202011021,295,102,171
121201002,212,0,356
120202101,456,109,0
120202111,546,0,0
102102001,669,142,0
212120100,185,229,191
021000112,524,130,128
200101212,387,170,0
202011010,407,418,0
211101022,0,749,0
112020210,0,576,0
000122211,0,233,392
210122211,0,0,1563
100220112,0,203,355
010202011,382,428,0
012202011,519,97,0
112010200,576,190,0
112210200,607,0,0
011200221,510,88,0
211220100,198,415,0
001122102,382,191,0
101122102,609,0,0
221012001,383,0,198
022100211,230,438,0
010121002,124,664,0
210121002,0,621,0
121012002,395,0,196
100121202,0,394,188
122100001,595,201,0
201012121,568,0,0
110020201,332,444,0
110022201,297,319,0
110022211,0,758,0
201011002,626,195,0
221011002,604,0,0
110021212,429,390,0
020011221,568,0,0
110020212,412,203,0
201202101,505,96,0
201212101,588,0,0
120201001,733,75,0
010212201,500,105,0
011221021,616,0,0
122010001,769,0,0
111201220,616,0,0
011002200,863,160,283
001201021,827,0,0
200010112,627,183,0
210001021,493,54,309
211021021,604,0,0
211120210,0,398,400
012110212,634,0,0
011102020,447,64,247
101220112,0,370,384
210110200,580,60,125
111202210,614,0,0
101210200,647,60,127
101210212,346,0,380
201201012,194,399,0
112002120,456,102,0
210102012,313,302,0
210100210,417,273,111
101212102,559,0,0
012002211,418,202,0
200121102,0,618,0
220010011,218,414,139
001202121,349,172,0
001212121,591,0,0
220012101,506,112,0
220112101,379,400,0
010002112,195,579,0
101102220,493,99,0
200211121,424,0,365
110122120,614,0,0
210002121,189,0,384
011000212,582,201,0
200112102,368,190,0
010020120,733,212,395
120021210,212,202,208
122201001,615,0,0
100002211,375,263,131
112201210,418,383,0
210221001,519,114,0
210221011,413,415,0
100022121,301,296,0
120102001,615,76,139
122102001,600,0,0
122102011,788,0,0
200120101,366,195,267
022211001,416,216,0
010211002,445,175,126
012211002,378,0,203
022011210,517,104,0
201212110,554,0,0
020211010,274,249,252
012000112,210,455,125
012020112,0,404,198
112020112,0,395,403
200201211,0,606,0
201000210,496,583,264
102011022,303,105,186
120201021,521,102,0
120211021,648,0,0
012001212,395,197,0
012201210,321,286,0
100221211,421,368,0
110212012,592,0,0
010210210,788,0,0
202111021,601,0,0
002221011,365,207,0
210202011,396,215,0
120101212,407,0,386
201000121,595,56,116
211002102,397,193,0
010221100,367,135,234
010221102,190,185,185
120001200,743,305,267
120001201,682,197,0
210121200,197,383,0
201101202,307,311,0
201101212,406,360,0
202001010,492,806,0
101220100,202,410,121
101220102,317,81,191
121022010,210,218,194
100211220,388,186,0
101212201,618,0,0
210021201,278,285,0
122121100,604,0,0
110122000,563,206,0
001120012,279,412,136
021211120,612,0,0
002211210,498,103,0
012102120,294,93,198
012102121,416,0,423
200212011,466,99,0
111020200,795,0,0
110200012,530,143,140
210121000,121,554,130
110210212,575,0,0
212101002,402,192,0
021120102,303,274,0
020021121,0,573,0
021100120,454,354,0
220021101,398,203,0
220121101,0,802,0
012201112,407,0,424
012211000,445,69,271
212110200,562,0,0
112112020,390,401,0
210011220,288,282,0
211011220,0,764,0
120100102,800,0,0
202011100,316,348,154
201020112,0,604,0
011220210,279,301,0
210110221,383,0,434
210101202,302,280,0
020012211,403,0,203
120012211,575,0,0
202110102,279,300,0
210012010,780,0,0
011211202,0,823,0
020112012,166,217,186
112202101,389,437,0
010011220,356,460,0
100210002,739,161,378
102102201,425,185,0
112102201,403,401,0
121200201,561,0,0
121210201,582,0,0
020200111,769,0,0
212002011,588,0,0
212101021,372,0,380
221000211,317,96,185
221001211,555,0,0
101001222,0,599,0
012012010,815,0,0
021012211,423,0,413
010121200,129,656,0
012112002,0,580,0
110012221,555,0,0
211211002,401,348,0
212112100,0,400,384
122000110,547,61,127
012012021,400,0,209
020012101,717,81,0
102110020,696,134,0
212101102,391,430,0
110122002,485,114,0
110122012,399,397,0
101022120,409,206,0
102020211,0,623,0
100121122,571,0,0
010112221,419,0,416
110012020,606,168,0
110012022,314,296,0
112212000,545,86,0
000022111,829,0,0
022111000,780,0,0
001120210,242,121,384
012001210,350,491,0
212001210,295,298,0
112021020,198,222,191
101202001,446,286,0
110210200,716,53,0
101221212,1577,0,0
110222001,0,565,0
012011202,534,100,0
012011212,599,0,0
220211110,391,425,0
101200212,353,0,201
211020021,411,0,193
001220211,292,312,0
011220211,0,811,0
212011120,385,0,413
200102211,171,0,380
011222100,0,600,0
100012212,292,105,206
100112212,0,405,390
120020100,780,443,132
120021100,327,347,137
001121122,0,761,0
110020120,615,47,128
122110210,788,0,0
020212011,603,0,0
220001110,344,459,0
201022110,285,299,0
120121020,0,590,0
021210021,587,0,0
121210021,578,0,0
102000211,420,386,0
020011021,720,67,0
022111021,572,0,0
021200121,453,105,0
112002102,0,599,0
201220011,401,192,0
100210212,384,0,210
020211001,631,196,0
020211201,519,96,0
100212210,636,0,0
102000210,692,628,0
210020211,0,402,203
201100210,414,116,228
121102002,376,0,188
120010210,517,0,259
120012210,387,0,195
012102012,0,593,0
122200110,362,0,215
221100012,385,177,0
212012011,552,0,0
212100012,287,284,0
201202110,495,114,0
001121020,211,614,0
210101002,344,472,0
222001011,0,665,0
110122200,405,192,0
220021111,582,0,0
122201010,359,0,205
122201011,824,0,0
100212001,797,0,0
102102021,574,0,0
211202100,396,215,0
202112101,0,380,383
201110220,271,91,201
101102202,300,106,219
101102212,435,0,399
100211200,509,137,148
110201221,791,0,0
000212011,748,56,0
000212211,515,95,0
100212211,632,0,0
220120111,625,0,0
010210221,424,214,0
122110201,631,0,0
112000221,395,210,0
201002110,572,200,0
122001012,387,0,193
001221210,532,103,0
200221101,594,0,0
201210100,833,0,0
022110121,397,407,0
122000112,298,77,192
212001211,0,811,0
120021211,424,400,0
002110212,514,100,0
221011021,574,0,0
120210121,614,0,0
120010021,776,0,0
202111210,586,0,0
201022011,257,96,204
201022111,567,0,0
212100010,444,298,0
002010012,730,394,151
002011002,942,76,250
102100221,383,197,0
102110221,545,0,0
122011012,396,0,383
012201021,209,0,366
011201220,394,209,0
011211220,0,777,0
201112210,400,0,393
101012221,610,0,0
122100012,509,106,0
201121002,0,610,0
200012112,522,115,0
211200010,204,631,0
112020201,0,592,0
121000002,613,225,513
121020012,211,0,366
001122012,405,200,0
011122012,384,375,0
101212210,805,0,0
002120110,567,260,0
110202102,320,299,0
211101202,0,800,0
201021010,344,453,0
120220111,606,0,0
121201021,575,0,0
211221010,0,813,0
110120022,497,106,0
101120200,315,199,243
111122200,577,0,0
112001202,216,377,0
101210220,519,92,0
012020110,337,327,130
110220012,282,114,211
000221110,402,135,263
011120221,758,0,0
001022011,195,359,259
121120102,641,0,0
010022011,199,460,137
112021200,0,569,0
122110120,575,0,0
102022110,400,180,0
210011212,611,0,0
021012012,414,0,215
121012012,429,0,385
010102221,415,0,210
022012111,564,0,0
100002021,1129,157,0
201120012,0,625,0
110002122,461,102,0
012122010,205,345,0
210211002,475,85,0
201101221,584,0,0
001110222,0,616,0
201210112,618,0,0
002112012,0,593,0
121200001,566,165,0
220101120,287,276,0
201112201,0,0,743
001221100,446,185,132
201221101,616,0,0
010221120,376,0,178
202112011,400,380,0
111002200,729,0,0
210102211,370,0,412
112120120,590,0,0
002120112,289,282,0
201012100,771,0,0
200112021,228,0,408
022110211,424,417,0
122100100,813,0,0
020010211,404,235,113
220010211,0,384,182
220110211,0,378,394
112110202,0,764,0
121202001,380,162,0
011220201,391,193,0
002011012,560,63,134
002211012,387,0,192
020002111,757,0,0
200021011,520,250,0
220021011,457,85,0
100102221,565,0,0
002210112,284,99,216
101112220,419,383,0
111002020,797,0,0
011022012,306,278,0
112022110,0,729,0
121210200,396,0,214
100020121,206,463,120
020001210,798,299,260
112021000,132,399,255
101020120,407,408,0
021200112,410,0,206
012010122,193,185,212
012202110,380,195,0
002122110,474,117,0
000221100,698,217,366
021221100,311,84,205
012110002,374,391,0
220120011,482,110,0
201122010,212,189,180
121000221,437,103,0
121100221,368,406,0
211202101,404,415,0
210100201,389,140,246
201111220,585,0,0
012101221,366,393,0
010122010,283,359,121
210122110,392,382,0
100112220,377,190,0
100112221,594,0,0
101000220,888,409,0
010122021,396,0,192
121022001,0,443,185
000112221,407,0,205
120220101,319,288,0
211012020,399,0,200
102000121,635,68,136
102020121,313,93,195
120011200,569,81,141
120011202,303,99,221
021010021,728,0,0
012221011,396,416,0
020101212,375,0,193
112000212,334,301,0
101210221,586,0,0
011022210,267,103,192
101012220,485,84,0
000111022,850,0,0
100002112,341,444,0
211001220,313,270,0
120001210,398,150,254
120201210,398,0,178
100201012,261,0,509
010102122,504,108,0
012201102,220,0,398
112201102,0,0,825
210120102,0,584,0
101000122,719,58,0
101002122,614,0,0
012020101,507,61,270
212020101,402,0,215
102101022,482,103,0
101102022,522,101,0
001211200,209,458,154
122100112,561,0,0
202211010,288,318,0
012010120,244,111,392
012210120,193,0,419
121002010,403,142,297
212200110,572,0,0
120120210,0,201,392
100210102,387,133,270
221021010,426,189,0
001121022,0,589,0
120021120,0,615,0
100221121,0,420,388
120221121,0,1219,0
020212111,617,0,0
012221010,217,207,199
201202111,619,0,0
120020211,238,202,190
110112220,391,352,0
112102120,543,0,0
211010220,0,393,177
010120201,271,375,124
202112001,186,173,194
101212200,651,0,0
122100210,416,210,0
120212010,619,0,0
102111022,559,0,0
221021011,598,0,0
112020120,416,0,224
002211102,203,0,373
121002001,364,283,136
221100211,416,0,383
202011120,278,94,215
102210211,594,0,0
202001211,0,577,0
100221102,218,0,391
101020102,554,129,154
101020122,513,103,0
102112002,0,583,0
122000121,503,113,0
211021020,400,206,0
211010022,359,177,0
101002002,1091,74,136
120211201,576,0,0
122011210,798,0,0
002210121,385,0,211
201010002,1132,166,0
211112002,831,0,0
120200110,437,53,261
112112200,391,357,0
012210112,623,0,0
201010212,519,85,0
001221012,200,203,189
122121000,290,308,0
221101200,567,0,0
100122121,538,0,0
012121200,0,635,0
100102012,323,337,114
021100210,266,0,543
212000211,287,310,0
201221011,559,0,0
200101221,607,0,0
221012101,568,0,0
101222001,0,634,0
211010020,407,252,131
201101200,591,214,0
010222011,0,579,0
021201112,349,0,376
100210122,409,0,202
122100010,621,204,0
022111102,561,0,0
201021211,603,0,0
020112201,385,0,178
202100101,216,312,262
102210010,593,53,119
012012120,187,186,193
010122012,186,384,0
010122112,0,801,0
010202101,430,351,0
012112200,496,80,0
211012021,377,0,404
122101120,603,0,0
122012010,425,186,0
011102221,399,0,384
102220110,335,99,192
101201212,356,0,388
112102200,208,381,0
120111220,617,0,0
210220110,286,281,0
100102212,214,189,164
220211010,176,375,0
011201221,595,0,0
201110122,590,0,0
220001112,218,423,0
012002011,607,206,0
202110112,0,791,0
211202001,183,403,0
012110022,300,312,0
001112020,555,137,139
200122110,367,184,0
202110120,278,96,172
120011221,607,0,0
012020121,231,0,393
202010101,176,344,261
222010101,0,590,0
102201201,387,184,0
011210220,304,292,0
110220001,202,428,149
121021200,304,94,177
112010221,600,0,0
022100121,299,287,0
102112210,341,362,0
011102220,299,118,179
120211200,405,0,208
202211011,0,775,0
001102020,906,187,260
210012021,211,0,405
021102120,509,90,0
112001020,278,260,262
102021120,296,88,207
102021121,0,390,409
200102011,418,55,256
200122011,374,0,212
210201210,0,619,0
202121010,0,597,0
202121011,0,766,0
200211120,429,0,186
221211100,595,0,0
221021100,300,313,0
100122201,174,216,179
011221200,443,107,0
210022011,298,105,238
000202111,788,0,0
102011202,502,92,0
220121121,0,1220,0
020112211,418,0,386
211201002,195,394,0
201021012,0,613,0
111022210,588,0,0
101002021,635,182,0
110221020,393,0,195
202001011,193,630,0
001010212,414,69,292
110012220,447,95,0
210201010,334,466,0
200201110,581,187,0
100221100,234,140,386
202011012,486,94,0
011202021,483,106,0
120221100,202,188,202
110202012,387,204,0
211010212,615,0,0
212011020,405,0,190
100201212,388,0,195
002212111,563,0,0
120102012,274,84,195
120102112,537,0,0
011102122,799,0,0
011102202,496,96,0
120021201,280,311,0
110022000,725,535,0
101022021,303,278,0
111000202,813,0,0
200021121,308,102,198
012211200,484,108,0
012012201,583,0,0
201100221,384,0,207
210221010,210,389,0
212211000,300,93,232
202102011,455,88,0
211120201,414,0,405
112022001,229,411,0
120021010,358,107,270
211100202,213,412,0
021011202,307,91,212
112212010,569,0,0
012201201,214,360,0
122100121,585,0,0
002121120,313,100,191
100201221,568,0,0
102112200,373,182,0
121202010,383,199,0
021010221,518,0,0
122011200,571,0,0
211212100,573,0,0
212112000,260,99,213
221011000,728,76,0
111212200,579,0,0
121011022,424,410,0
120111202,618,0,0
011201202,279,292,0
202120011,309,262,0
221021101,576,0,0
110221021,416,0,406
